,id,url,visit_time,from_visit,transition,segment_id,visit_duration
18549,133048,38,13109720009465419,0,838860805,0,0
18550,133049,36066,13109720016661047,0,805306368,0,0
18551,133050,36067,13109720033219017,0,805306368,0,0
18552,133051,36068,13109720036365991,0,805306368,0,975698428
18553,133052,36069,13109720051816571,0,805306368,0,960815894
18554,133053,35810,13109720159716110,0,805306368,0,0
18555,133054,38,13109720193560745,0,838860805,0,0
18556,133055,30494,13109720195352083,0,805306368,0,0
18557,133056,31036,13109720201642337,0,805306368,0,815656649
18558,133057,35810,13109720407195328,0,805306376,0,0
18559,133058,35810,13109720729112708,0,805306368,0,0
18560,133059,36070,13109721027572048,0,805306368,0,0
18561,133060,36071,13109721039669098,0,805306368,0,0
18562,133061,36070,13109721093233825,0,805306368,0,0
18563,133062,36071,13109721161903586,0,805306368,0,0
18564,133063,34771,13109721244597701,133040,1610612736,0,0
18565,133064,34103,13109721294137820,133063,1610612736,0,0
18566,133065,34771,13109721298456004,133064,1610612736,0,0
18567,133066,34103,13109721307326707,133065,1610612736,0,0
18568,133067,34771,13109721361851804,133066,1610612736,0,0
18569,133068,34103,13109721379981577,133067,1610612736,0,0
18570,133069,36072,13109721445695697,0,805306368,0,0
18571,133070,36073,13109721447951851,0,805306368,0,0
18572,133071,36074,13109721556496216,0,805306368,0,0
18573,133072,36074,13109721820615055,0,805306368,0,0
18574,133073,35810,13109721990596896,0,805306368,0,0
18575,133074,38,13109722094545881,0,838860805,0,0
18576,133075,36075,13109722096450879,0,805306368,0,0
18577,133076,193,13109722097901429,0,805306368,0,246410643
18578,133077,35810,13109722434362740,0,805306368,0,0
18579,133078,36076,13109722461131062,0,805306368,0,0
18580,133079,36076,13109722535196698,0,805306368,0,0
18581,133080,36077,13109722546310222,0,805306368,0,0
18582,133081,36076,13109722547032806,0,805306368,0,0
18583,133082,36077,13109722548868498,0,805306368,0,0
18584,133083,36076,13109722549396693,0,805306368,0,0
18585,133084,36076,13109722616882234,0,805306368,0,0
18586,133085,36076,13109722695784050,0,805306368,0,0
18587,133086,36077,13109722707146263,0,805306368,0,0
18588,133087,36076,13109722707916856,0,805306368,0,0
18589,133088,36076,13109722780658123,0,805306368,0,0
18590,133089,36077,13109722789352431,0,805306368,0,0
18591,133090,36076,13109722790409384,0,805306368,0,0
18592,133091,36077,13109722792321999,0,805306368,0,0
18593,133092,36076,13109722793127948,0,805306368,0,0
18594,133093,36076,13109722853981917,0,805306368,0,0
18595,133094,36077,13109722861969982,0,805306368,0,0
18596,133095,36076,13109722862946226,0,805306368,0,0
18597,133096,36077,13109722864260772,0,805306368,0,0
18598,133097,36076,13109722864961386,0,805306368,0,0
18599,133098,36078,13109722867527469,0,805306368,0,0
18600,133099,35810,13109722872594505,0,805306368,0,0
18601,133100,35810,13109722940175104,0,805306368,0,0
18602,133101,36079,13109722969034262,0,805306368,0,0
18603,133102,36080,13109723089437031,0,805306374,0,3689655
18604,133103,35235,13109723176916531,0,805306368,0,0
18605,133104,70,13109723198368988,0,805306368,0,0
18606,133105,36081,13109723200778843,0,805306368,0,0
18607,133106,70,13109723204250006,0,805306368,0,0
18608,133107,36053,13109723205498077,0,805306368,0,0
18609,133108,70,13109723207521963,0,268435456,0,0
18610,133109,36079,13109723942235837,0,805306368,0,0
18611,133110,36079,13109723980260123,0,805306368,0,0
18612,133111,34771,13109724069868077,133068,1610612736,0,0
18613,133112,34103,13109724123594761,133111,1610612736,0,0
18614,133113,36082,13109724129017421,0,805306368,0,0
18615,133114,36083,13109724264050465,0,805306368,0,0
18616,133115,36079,13109724268095567,0,805306368,0,0
18617,133116,38,13109724498722395,0,838860805,0,0
18618,133117,34334,13109724500581430,0,805306368,0,0
18619,133118,36084,13109724503456925,0,805306368,0,0
18620,133119,34334,13109724508497922,0,855638021,0,0
18621,133120,36085,13109724518260476,0,805306368,0,0
18622,133121,36086,13109724519979677,0,805306368,0,0
18623,133122,36087,13109724527332458,0,805306368,0,47191120
18624,133123,34771,13109724600350405,133112,1610612736,0,0
18625,133124,34103,13109724615789626,133123,1610612736,0,0
18626,133125,2082,13109724890378895,0,268435457,29,0
18627,133126,2083,13109724890378895,133125,2147483649,0,0
18628,133127,2084,13109724890378895,133126,2147483649,0,0
18629,133128,2085,13109724890378895,133127,2684354561,0,0
18630,133129,2085,13109724891631697,0,805306368,0,0
18631,133130,3797,13109724894923439,0,805306368,0,0
18632,133131,36088,13109724919897166,0,805306368,0,0
18633,133132,36089,13109724924181276,0,805306368,0,0
18634,133133,36090,13109724932516175,0,805306368,0,0
18635,133134,36091,13109724933826048,0,805306368,0,0
18636,133135,36092,13109724934924861,0,805306368,0,0
18637,133136,36093,13109724945286010,0,805306368,0,148139980
18638,133137,36094,13109725075551489,0,805306374,0,14991178
18639,133138,38,13109725148055847,0,838860805,0,0
18640,133139,36095,13109725153537868,0,805306368,0,0
18641,133140,36096,13109725157040463,0,805306368,0,0
18642,133141,36097,13109725161463155,0,805306368,0,3877689
18643,133142,3,13109725826853527,0,268435457,1,0
18644,133143,4,13109725826853527,133142,2147483649,0,0
18645,133144,6,13109725826853527,133143,2147483649,0,0
18646,133145,18,13109725826853527,133144,2147483649,0,0
18647,133146,19,13109725828646956,133145,1610612736,0,0
18648,133147,81,13109725842750820,0,268435457,323,0
18649,133148,10261,13109725842750820,133147,2147483649,0,0
18650,133149,790,13109725842750820,133148,2147483649,0,0
18651,133150,791,13109725843765891,133149,1610612736,0,0
18652,133151,36098,13109725847908422,0,805306368,0,0
18653,133152,36099,13109725867218790,0,805306368,0,0
18654,133153,38,13109725962254211,0,838860805,0,0
18655,133154,36100,13109725964582967,0,805306368,0,0
18656,133155,36101,13109725966147173,0,805306368,0,0
18657,133156,36101,13109725966870913,0,805306368,0,29663446
18658,133157,36098,13109726028453853,0,805306368,0,24106657
18659,133158,36102,13109726074872219,0,805306368,0,0
18660,133159,36102,13109726141666363,0,805306368,0,0
18661,133160,36103,13109726182653760,0,805306368,0,0
18662,133161,36102,13109726183488409,0,805306368,0,0
18663,133162,36102,13109726229898714,0,805306368,0,0
18664,133163,35799,13109726239380722,0,805306368,0,0
18665,133164,36104,13109726242176925,0,805306368,0,0
18666,133165,36104,13109726420405224,0,805306368,0,0
18667,133166,35799,13109726431495397,0,805306368,0,0
18668,133167,36105,13109726432490396,0,805306368,0,0
18669,133168,36105,13109726728747557,0,805306368,0,0
18670,133169,35799,13109726746722723,0,805306368,0,0
18671,133170,36078,13109726748758135,0,805306368,0,0
18672,133171,34771,13109726885786258,133124,1610612736,0,40548773691
18673,133172,36078,13109727793276408,0,805306368,0,0
18674,133173,36106,13109727895877540,0,805306368,0,0
18675,133174,36106,13109728980092222,0,805306368,0,0
18676,133175,36106,13109728987698966,0,838860808,0,0
18677,133176,36107,13109729026380312,0,805306368,0,0
18678,133177,81,13109729238409328,0,268435457,323,0
18679,133178,10261,13109729238409328,133177,2147483649,0,0
18680,133179,790,13109729238409328,133178,2147483649,0,0
18681,133180,791,13109729239385952,133179,1610612736,0,0
18682,133181,36107,13109729239609237,0,805306368,0,0
18683,133182,36108,13109729243125315,0,805306368,0,0
18684,133183,36099,13109729244609603,0,805306368,0,0
18685,133184,36108,13109729263268168,0,805306368,0,1748895
18686,133185,36109,13109729271410172,0,805306368,0,0
18687,133186,36109,13109729609903360,0,805306368,0,0
18688,133187,36109,13109729624032192,0,805306368,0,7284133
18689,133188,165,13109729641898743,0,838860801,5,0
18690,133189,35797,13109729644147860,0,805306368,0,0
18691,133190,35799,13109729648928624,0,805306368,0,0
18692,133191,36110,13109729656631401,0,805306368,0,0
18693,133192,36110,13109729788729700,0,805306368,0,0
18694,133193,36111,13109729885238437,0,805306368,0,0
18695,133194,36111,13109729944874307,0,805306368,0,0
18696,133195,36112,13109729953567479,0,805306368,0,0
18697,133196,36112,13109730012468610,0,805306368,0,0
18698,133197,36113,13109730025759018,0,805306368,0,0
18699,133198,36114,13109747818112866,132860,805306375,295,0
18700,133199,36114,13109747828766028,132860,805306376,295,22259120
18701,133200,36114,13109747843660821,133199,268435463,295,0
18702,133201,36010,13109747843660821,133200,2684354567,0,0
18703,133202,36011,13109747851025148,133199,805306368,295,0
18704,133203,36010,13109747959253650,133202,1610612736,0,0
18705,133204,36011,13109747970461143,133203,1610612736,0,0
18706,133205,36010,13109747986772495,133204,1610612736,0,21601180741
18707,133206,71,13109747997787119,133108,1073741824,0,0
18708,133207,36115,13109748015694324,133206,1610612736,0,0
18709,133208,36116,13109748016407535,0,268435456,0,0
18710,133209,36117,13109748034532157,133208,1073741824,0,0
18711,133210,36118,13109748041289420,133209,1073741824,0,0
18712,133211,34832,13109748051057127,133210,1610612736,0,0
18713,133212,70,13109748051663133,0,805306368,0,0
18714,133213,2861,13109748058444553,0,268435457,48,0
18715,133214,4577,13109748058444553,133213,2147483649,0,0
18716,133215,4161,13109748058444553,133214,2684354561,0,0
18717,133216,4161,13109748058844975,0,805306368,0,0
18718,133217,4161,13109748058867074,0,805306368,0,0
18719,133218,4943,13109748058875532,0,805306368,0,0
18720,133219,2846,13109748065304891,0,268435457,46,0
18721,133220,2847,13109748065304891,133219,2684354561,0,0
18722,133221,2847,13109748067151135,0,805306368,0,0
18723,133222,2847,13109748087591694,0,805306368,0,0
18724,133223,8201,13109748087603961,0,805306368,0,0
18725,133224,8201,13109748095329484,0,805306368,0,0
18726,133225,36119,13109748095339516,0,805306368,0,0
18727,133226,36119,13109748354775802,0,805306368,0,0
18728,133227,36120,13109748354787556,0,805306368,0,0
18729,133228,36121,13109748415715565,0,268435460,0,0
18730,133229,36122,13109748415715565,133228,2684354564,0,0
18731,133230,36120,13109748593345247,0,805306368,0,0
18732,133231,36123,13109748593356948,0,805306368,0,0
18733,133232,36123,13109748645767475,0,805306368,0,0
18734,133233,36124,13109748645778930,0,805306368,0,0
18735,133234,36125,13109748804596446,0,268435460,0,0
18736,133235,36126,13109748804596446,133234,2684354564,0,0
18737,133236,36124,13109748864421468,0,805306368,0,0
18738,133237,36127,13109748864431897,0,805306368,0,0
18739,133238,36127,13109749356065846,0,805306368,0,0
18740,133239,36128,13109749356086907,0,805306368,0,0
18741,133240,36128,13109749511203854,0,805306368,0,0
18742,133241,36129,13109749511215326,0,805306368,0,0
18743,133242,36129,13109749710346896,0,805306368,0,0
18744,133243,36130,13109749710365783,0,805306368,0,0
18745,133244,36130,13109749965124251,0,805306368,0,0
18746,133245,36131,13109749965136437,0,805306368,0,0
18747,133246,36131,13109750293529364,0,805306368,0,0
18748,133247,36132,13109750293543883,0,805306368,0,0
18749,133248,36132,13109750708012569,0,805306368,0,0
18750,133249,36133,13109750708025288,0,805306368,0,0
18751,133250,36133,13109766118064511,0,805306368,0,0
18752,133251,36134,13109766118081138,0,805306368,0,0
18753,133252,36134,13109766142211412,0,805306368,0,0
18754,133253,21979,13109766142221246,0,805306368,0,0
18755,133254,21979,13109766145942223,0,805306368,0,0
18756,133255,13668,13109766145951577,0,805306368,0,0
18757,133256,36135,13109766174853580,0,805306368,0,0
18758,133257,36136,13109766231125300,0,805306368,0,0
18759,133258,36137,13109766237604786,0,805306368,0,0
18760,133259,35809,13109766243386747,0,805306368,0,0
18761,133260,36035,13109766248051287,0,805306368,0,0
18762,133261,35808,13109766253544216,0,805306368,0,0
18763,133262,13668,13109766522188146,0,805306368,0,0
18764,133263,36138,13109766522191225,0,805306368,0,0
18765,133264,35808,13109766551871694,0,805306368,0,0
18766,133265,36138,13109766566675759,0,805306368,0,0
18767,133266,8201,13109766566706248,0,805306368,0,0
18768,133267,8201,13109766570111748,0,805306368,0,0
18769,133268,33719,13109766570122963,0,805306368,0,0
18770,133269,35809,13109766597610190,0,805306368,0,0
18771,133270,35809,13109766701371937,0,805306368,0,0
18772,133271,35809,13109766774567944,0,805306368,0,0
18773,133272,35809,13109766862126250,0,805306368,0,0
18774,133273,33719,13109766867387500,0,805306368,0,0
18775,133274,8949,13109766867408176,0,805306368,0,0
18776,133275,35809,13109766874171915,0,805306368,0,0
18777,133276,34103,13109766994281010,133171,1610612736,0,0
18778,133277,8949,13109767239210320,0,805306368,0,0
18779,133278,36139,13109767239214089,0,805306368,0,0
18780,133279,34103,13109767344599439,133171,805306376,0,0
18781,133280,35809,13109767346343296,0,805306368,0,0
18782,133281,34771,13109767434559949,133171,805306368,0,0
18783,133282,34103,13109767459837086,133281,1610612736,0,0
18784,133283,36139,13109767535218548,0,805306368,0,0
18785,133284,36140,13109767535239501,0,805306368,0,0
18786,133285,34771,13109767679105272,133282,1610612736,0,0
18787,133286,36140,13109767846236909,0,805306368,0,0
18788,133287,36141,13109767846240066,0,805306368,0,0
18789,133288,36141,13109768122244442,0,805306368,0,0
18790,133289,36142,13109768122259214,0,805306368,0,0
18791,133290,36142,13109768359255137,0,805306368,0,0
18792,133291,36143,13109768359275695,0,805306368,0,0
18793,133292,36143,13109768591266765,0,805306368,0,0
18794,133293,36144,13109768591271858,0,805306368,0,0
18795,133294,36144,13109768871561380,0,805306368,0,0
18796,133295,36145,13109768871573184,0,805306368,0,0
18797,133296,35799,13109768997362319,0,805306368,0,0
18798,133297,36146,13109768999626940,0,805306368,0,0
18799,133298,36145,13109769128281073,0,805306368,0,0
18800,133299,36147,13109769128284507,0,805306368,0,4664340
18801,133300,36148,13109769587048936,133205,805306368,295,0
18802,133301,36149,13109769587953236,133205,805306368,295,0
18803,133302,36150,13109769617610595,0,805306368,0,0
18804,133303,1569,13109769947471861,0,805306368,0,0
18805,133304,167,13109769963421955,0,805306368,0,0
18806,133305,36151,13109769970665575,0,805306368,0,0
18807,133306,2551,13109770939871805,0,268435457,41,0
18808,133307,2552,13109770939871805,133306,2684354561,0,0
18809,133308,2861,13109770943659460,0,268435457,48,0
18810,133309,4577,13109770943659460,133308,2147483649,0,0
18811,133310,4161,13109770943659460,133309,2684354561,0,0
18812,133311,4161,13109770944344483,0,805306368,0,0
18813,133312,4161,13109770944381315,0,805306368,0,0
18814,133313,4579,13109770944428415,0,805306368,0,0
18815,133314,4580,13109770947726994,0,805306368,0,24294233
18816,133315,36152,13109771114715275,0,805306368,0,0
18817,133316,199,13109771211180365,0,838860801,56,0
18818,133317,199,13109771217005519,0,805306368,0,0
18819,133318,15388,13109771217052259,0,805306368,0,0
18820,133319,15388,13109771217242075,0,805306368,0,0
18821,133320,36153,13109771220295131,0,805306368,0,0
18822,133321,36153,13109771221001771,0,805306368,0,371858685
18823,133322,34450,13109771611021475,0,805306368,0,0
18824,133323,36154,13109771612925055,0,805306368,0,4157388577
18825,133324,36152,13109771929869435,0,805306368,0,0
18826,133325,1569,13109771944617587,0,805306368,0,0
18827,133326,167,13109771949415660,0,805306368,0,0
18828,133327,36155,13109771954086332,0,805306368,0,0
18829,133328,36156,13109775649630586,0,805306368,0,0
18830,133329,36157,13109775654336467,0,805306368,0,0
18831,133330,36156,13109775678996039,0,805306368,0,0
18832,133331,36158,13109775680054746,0,805306368,0,0
18833,133332,36156,13109775685034515,0,805306368,0,0
18834,133333,36158,13109775685841719,0,805306368,0,1507228176
18835,133334,31766,13109775741414134,0,805306368,0,0
18836,133335,33920,13109775742681663,0,805306368,0,0
18837,133336,33920,13109775751839293,0,805306368,0,0
18838,133337,33920,13109775754663235,0,805306368,0,0
18839,133338,33920,13109775757152632,133337,1073741824,0,0
18840,133339,70,13109775766930248,0,805306368,0,0
18841,133340,3,13109776925581277,0,268435457,1,0
18842,133341,4,13109776925581277,133340,2147483649,0,0
18843,133342,6,13109776925581277,133341,2147483649,0,0
18844,133343,18,13109776925581277,133342,2147483649,0,0
18845,133344,19,13109776927168704,133343,1610612736,0,0
18846,133345,36159,13109776938519055,0,805306368,0,0
18847,133346,36160,13109776941281631,0,268435456,0,0
18848,133347,36161,13109776941281631,133346,2147483648,0,0
18849,133348,36162,13109776941281631,133347,2684354560,0,195186238
18850,133349,19,13109776942433401,0,805306368,0,0
18851,133350,36037,13109776949671352,0,805306368,0,0
18852,133351,36038,13109776951837094,0,805306368,0,0
18853,133352,36163,13109776954249074,0,268435456,0,0
18854,133353,35238,13109776954249074,133352,2684354560,0,0
18855,133354,35238,13109776960989530,0,805306368,0,0
18856,133355,35238,13109776961019626,0,805306368,0,0
18857,133356,35239,13109776961095058,0,805306368,0,0
18858,133357,36164,13109776973368350,0,805306368,0,0
18859,133358,36164,13109776973421287,0,805306368,0,0
18860,133359,36165,13109777007660156,0,805306368,0,0
18861,133360,36165,13109777007674334,0,805306368,0,0
18862,133361,199,13109777024881435,0,838860801,56,0
18863,133362,199,13109777027256445,0,805306368,0,0
18864,133363,15388,13109777027307501,0,805306368,0,0
18865,133364,15388,13109777027433501,0,805306368,0,0
18866,133365,29646,13109777033545573,0,805306368,0,0
18867,133366,29646,13109777034029492,0,805306368,0,0
18868,133367,19,13109777138535291,0,805306368,0,0
18869,133368,36166,13109777140094191,0,805306368,0,0
18870,133369,19,13109777152741187,0,805306368,0,0
18871,133370,35251,13109777155218377,0,805306368,0,0
18872,133371,19,13109777172554722,0,805306368,0,12983352
18873,133372,2861,13109777826276766,0,268435457,48,0
18874,133373,4577,13109777826276766,133372,2147483649,0,0
18875,133374,4161,13109777826276766,133373,2684354561,0,0
18876,133375,4161,13109777827007274,0,805306368,0,0
18877,133376,4161,13109777827158683,0,805306368,0,0
18878,133377,4580,13109777827168560,0,805306368,0,0
18879,133378,4579,13109777830024407,0,805306368,0,27009034
18880,133379,2861,13109778274786572,0,268435457,48,0
18881,133380,4577,13109778274786572,133379,2147483649,0,0
18882,133381,4161,13109778274786572,133380,2684354561,0,0
18883,133382,4161,13109778275319460,0,805306368,0,0
18884,133383,4161,13109778275365671,0,805306368,0,0
18885,133384,4579,13109778275410365,0,805306368,0,28829537
18886,133385,38,13109778636535366,0,838860805,0,0
18887,133386,36167,13109778638796050,0,805306368,0,0
18888,133387,36168,13109778640588985,0,805306368,0,236649868
18889,133388,2733,13109779141239500,0,838860801,45,3294633
18890,133389,36169,13109779144534133,133388,805306368,45,22155533
18891,133390,36170,13109779149143532,133389,805306368,45,0
18892,133391,36170,13109779165589345,133389,805306368,45,0
18893,133392,36171,13109779165787874,133389,805306368,45,0
18894,133393,36171,13109779166689666,133389,805306368,45,40328733493
18895,133394,38,13109780030503308,0,838860805,0,0
18896,133395,36172,13109780032533077,0,805306368,0,0
18897,133396,36173,13109780035678078,0,805306368,0,39694333
18898,133397,36174,13109780050281251,0,805306368,0,0
18899,133398,36175,13109780052701920,133396,805306368,0,0
18900,133399,36176,13109780075372411,133396,805306368,0,88316470
18901,133400,38,13109780088419355,0,838860805,0,0
18902,133401,36177,13109780090788646,0,805306368,0,72388807
18903,133402,38,13109780218978670,0,838860805,0,0
18904,133403,36178,13109780221035428,0,805306368,0,0
18905,133404,36179,13109780229701614,0,805306368,0,0
18906,133405,15479,13109780231681254,0,805306368,0,68734114
18907,133406,199,13109780300229620,0,838860801,56,30550800
18908,133407,36180,13109780330780420,133406,805306368,56,0
18909,133408,199,13109780373842200,0,855638017,0,0
18910,133409,199,13109780376439065,0,805306368,0,0
18911,133410,1280,13109780376489818,0,805306368,0,0
18912,133411,1280,13109780377217393,0,805306368,0,0
18913,133412,38,13109780456284616,0,838860805,0,0
18914,133413,36181,13109780459529309,0,805306368,0,0
18915,133414,36182,13109780463934876,0,805306368,0,0
18916,133415,36183,13109780467690222,0,805306368,0,217435517
18917,133416,36184,13109780498278761,0,268435456,0,0
18918,133417,36185,13109780498278761,133416,2684354560,0,1727030401
18919,133418,38,13109780567932010,0,838860805,0,0
18920,133419,26174,13109780586057492,0,805306368,0,0
18921,133420,1280,13109780590428463,0,805306376,0,0
18922,133421,15479,13109780615144559,0,805306368,0,68398592
18923,133422,1280,13109780735102379,0,805306376,0,5173195
18924,133423,36186,13109780740275574,133422,805306368,0,0
18925,133424,1280,13109780748804199,0,822083592,0,0
18926,133425,33920,13109780803367559,133338,1610612736,0,0
18927,133426,33920,13109780803529859,133425,1073741824,0,10495701
18928,133427,31766,13109780803682744,133426,1610612736,0,0
18929,133428,36187,13109780809473413,133427,1073741824,0,0
18930,133429,36187,13109780810561667,133428,1610612736,0,0
18931,133430,31766,13109780814025560,133426,1895825408,0,38681500597
18932,133431,36188,13109780913221808,0,838860805,0,0
18933,133432,36189,13109780915352898,0,805306368,0,233890523
18934,133433,38,13109780966023366,0,838860805,0,0
18935,133434,36190,13109780968860818,0,805306368,0,0
18936,133435,36191,13109780970882790,0,805306368,0,84512726
18937,133436,38,13109781190033836,0,838860805,0,0
18938,133437,36192,13109781191888869,0,805306368,0,0
18939,133438,36193,13109781212016814,0,805306368,0,0
18940,133439,36194,13109781216219845,0,805306368,0,0
18941,133440,36193,13109781239426330,0,822083584,0,0
18942,133441,36195,13109781255523040,0,805306368,0,0
18943,133442,36193,13109781266894876,0,822083584,0,0
18944,133443,36196,13109781322193712,0,805306368,0,143316852
18945,133444,36197,13109781517533311,0,805306368,0,37977709953
18946,133445,36198,13109781527769885,0,805306368,0,0
18947,133446,36198,13109781528177898,0,805306368,0,0
18948,133447,36198,13109781533001855,0,805306368,0,0
18949,133448,35238,13109781533041822,0,805306368,0,0
18950,133449,36198,13109781542771748,0,822083584,0,37952682884
18951,133450,38,13109781561327823,0,838860805,0,0
18952,133451,36199,13109781563399423,0,805306368,0,0
18953,133452,36200,13109781565460669,0,805306368,0,0
18954,133453,36199,13109781763577359,0,855638021,0,0
18955,133454,36201,13109781769212819,0,805306368,0,43283288
18956,133455,38,13109781990148517,0,838860805,0,0
18957,133456,36202,13109782004654950,0,805306368,0,0
18958,133457,36203,13109782012533069,0,805306368,0,30356956
18959,133458,38,13109782035917395,0,838860805,0,0
18960,133459,36204,13109782043486164,0,805306368,0,0
18961,133460,36205,13109782047287742,0,805306368,0,0
18962,133461,36206,13109782060144610,0,805306368,0,56412560
18963,133462,1280,13109782230222418,0,805306376,0,3395635337
18964,133463,38,13109782281040842,0,838860805,0,0
18965,133464,36207,13109782288499731,0,805306368,0,19120988
18966,133465,36208,13109782491373615,0,805306368,0,0
18967,133466,70,13109782525077468,0,805306368,0,0
18968,133467,38,13109782561694066,0,838860805,0,0
18969,133468,36209,13109782564169755,0,805306368,0,0
18970,133469,36210,13109782567446059,0,805306368,0,0
18971,133470,36211,13109782569858574,0,805306368,0,37967178
18972,133471,36212,13109782572217434,0,805306368,0,0
18973,133472,36213,13109782572273091,133471,1610612736,0,28404111
18974,133473,36214,13109784297595524,0,268435462,0,0
18975,133474,36215,13109784297595524,133473,2147483654,0,0
18976,133475,36216,13109784297595524,133474,2684354566,0,35199023739
18977,133476,18025,13109784775237409,0,268435457,213,0
18978,133477,794,13109784775237409,133476,2147483649,0,0
18979,133478,795,13109784776147874,133477,1610612736,0,0
18980,133479,36217,13109784796345181,0,805306368,0,0
18981,133480,795,13109784829063754,0,805306368,0,0
18982,133481,36218,13109784840828395,0,805306368,0,0
18983,133482,795,13109784871202645,0,805306368,0,4468067
18984,133483,36219,13109785012066534,0,805306368,0,0
18985,133484,70,13109785105882731,0,805306368,0,0
18986,133485,38,13109785526041377,0,838860805,0,0
18987,133486,36220,13109785527875104,0,805306368,0,0
18988,133487,36221,13109785534480355,0,805306368,0,0
18989,133488,36222,13109785537608388,0,805306368,0,0
18990,133489,36223,13109785547823973,0,805306368,0,42158083
18991,133490,36223,13109785595556603,0,805306376,0,15888948
18992,133491,36224,13109786567861456,0,805306374,0,0
18993,133492,36224,13109786577807518,0,805306368,0,0
18994,133493,36224,13109786577840615,0,805306368,0,0
18995,133494,36225,13109786577875941,0,805306368,0,0
18996,133495,36226,13109786587485281,0,805306374,0,3419997
18997,133496,36224,13109786590905278,133495,805306368,0,2185448
18998,133497,36227,13109786609263383,0,805306368,0,0
18999,133498,36227,13109786609668329,0,805306368,0,0
19000,133499,36227,13109786610490546,0,805306368,0,0
19001,133500,36224,13109786610546802,0,805306368,0,32884669410
19002,133501,165,13109786620996643,0,838860801,5,0
19003,133502,36155,13109786623495874,0,805306368,0,0
19004,133503,36156,13109786628492726,0,805306368,0,0
19005,133504,36157,13109786632868023,0,805306368,0,0
19006,133505,36228,13109786705411617,0,805306368,0,0
19007,133506,36228,13109786734314536,0,805306368,0,0
19008,133507,36157,13109786747964563,0,805306368,0,0
19009,133508,36157,13109787312149393,0,805306368,0,0
19010,133509,28450,13109787677341649,0,268435462,0,0
19011,133510,28451,13109787677341649,133509,2684354566,0,0
19012,133511,28452,13109787679759171,0,805306368,0,1107876
19013,133512,28452,13109787684007327,0,838860800,0,0
19014,133513,27405,13109787730669663,0,805306368,0,0
19015,133514,27406,13109787731185516,0,805306368,0,0
19016,133515,28453,13109787731576174,0,805306368,0,0
19017,133516,27407,13109787732444538,0,805306368,0,0
19018,133517,27408,13109787732925650,0,805306368,0,0
19019,133518,27409,13109787733342798,0,805306368,0,0
19020,133519,27410,13109787733887894,0,805306368,0,0
19021,133520,27411,13109787736594118,0,805306368,0,0
19022,133521,27412,13109787738625374,0,805306368,0,0
19023,133522,27413,13109787738828879,0,805306368,0,0
19024,133523,27412,13109787739641442,0,805306368,0,16911830112
19025,133524,193,13109787945669933,0,838860801,51,0
19026,133525,36229,13109787970420853,0,805306368,0,15393224
19027,133526,38,13109787976884162,0,838860805,0,0
19028,133527,36230,13109787986562332,0,805306368,0,0
19029,133528,36231,13109787989858696,0,805306368,0,15142490
19030,133529,36232,13109788005001186,133528,805306368,0,6741794153
19031,133530,38,13109788085560215,0,838860805,0,0
19032,133531,36233,13109788088010158,0,805306368,0,0
19033,133532,36234,13109788089747323,0,805306368,0,104211197
19034,133533,36234,13109788215516694,0,805306376,0,17212544
19035,133534,38,13109791281594277,0,838860805,0,0
19036,133535,36235,13109791283396856,0,805306368,0,0
19037,133536,36236,13109791285021452,0,268435456,0,0
19038,133537,36237,13109791285021452,133536,2684354560,0,0
19039,133538,36238,13109791289797828,0,805306368,0,16313365
19040,133539,38,13109791300052221,0,838860805,0,0
19041,133540,36239,13109791306225771,0,805306368,0,0
19042,133541,36240,13109791329990264,0,268435456,0,0
19043,133542,36241,13109791329990264,133541,2684354560,0,49899527
19044,133543,38,13109791618980498,0,838860805,0,0
19045,133544,36242,13109791622243991,0,805306368,0,0
19046,133545,36243,13109791624296740,0,805306368,0,3530599
19047,133546,36244,13109791627827339,133545,805306368,0,0
19048,133547,36243,13109791636541267,0,822083584,0,0
19049,133548,2861,13109791640314532,0,268435457,48,0
19050,133549,4577,13109791640314532,133548,2147483649,0,0
19051,133550,4161,13109791640314532,133549,2684354561,0,0
19052,133551,4161,13109791640926814,0,805306368,0,0
19053,133552,4161,13109791640960229,0,805306368,0,0
19054,133553,4884,13109791640988903,0,805306368,0,0
19055,133554,36240,13109791644998600,0,268435456,0,0
19056,133555,36241,13109791644998600,133554,2684354560,0,231728572
19057,133556,36242,13109791671306541,0,855638021,0,0
19058,133557,36245,13109791677065836,0,805306368,0,0
19059,133558,36242,13109791684161180,0,855638021,0,0
19060,133559,36246,13109791724289002,0,805306368,0,0
19061,133560,36247,13109791726978932,0,805306368,0,0
19062,133561,36248,13109791728990614,0,805306368,0,0
19063,133562,36246,13109791736507534,0,822083584,0,0
19064,133563,36249,13109791741713681,0,805306368,0,137385985
19065,133564,36250,13109791760805326,0,838860805,0,0
19066,133565,36251,13109791763497332,0,805306368,0,18442846
19067,133566,36252,13109791781940178,133565,805306375,0,93179718
19068,133567,4580,13109791886753429,0,805306368,0,0
19069,133568,36253,13109791963542728,0,805306368,0,34989777
19070,133569,38,13109792042267638,0,838860805,0,0
19071,133570,36254,13109792043942506,0,805306368,0,0
19072,133571,36255,13109792048609139,0,805306368,0,50619871
19073,133572,38,13109792349704630,0,838860805,0,0
19074,133573,36256,13109792351021933,0,805306368,0,0
19075,133574,36257,13109792352445736,0,805306368,0,37562912
